customer_id_original;full_name;city;state;zipcode;rfm_id;created_at;updated_at
6746;Anthony Sanchez;Caguas;PR;725;6;15/07/2025 8:36;03/08/2025 8:36
6747;Kathy Simpson;San Diego;CA;92154;1;11/01/2026 5:46;30/01/2026 5:46
6748;Keith Smith;Greensboro;NC;27406;6;14/10/2025 12:05;29/10/2025 12:05
6749;Mary Brooks;Sheboygan;WI;53081;2;30/03/2026 6:05;01/04/2026 6:05
6750;Alan Smith;Caguas;PR;725;2;07/02/2026 4:54;14/02/2026 4:54
6751;Mary Rose;Los Angeles;CA;90002;3;20/08/2025 10:53;27/08/2025 10:53
6752;Daniel Smith;Caguas;PR;725;3;10/12/2025 10:07;21/12/2025 10:07
6753;Judith Hester;Winter Park;FL;32792;6;23/12/2025 19:32;07/01/2026 19:32
6754;Beverly Smith;Caguas;PR;725;2;23/05/2025 2:01;10/06/2025 2:01
6755;Mary Callahan;Passaic;NJ;7055;5;14/12/2025 1:55;27/12/2025 1:55
6756;Jean Smith;Metairie;LA;70003;2;13/06/2025 23:52;03/07/2025 23:52
6757;Mary Freeman;Caguas;PR;725;5;09/03/2026 14:58;15/03/2026 14:58
6758;John Chung;Santa Ana;CA;92707;1;11/11/2025 1:04;01/12/2025 1:04
6759;Matthew Smith;Caguas;PR;725;6;24/01/2026 6:36;01/02/2026 6:36
6760;Kathleen Collins;Oceanside;CA;92054;2;21/07/2025 23:08;08/08/2025 23:08
6761;Ethan Burgess;Orange Park;FL;32073;3;08/12/2025 14:51;28/12/2025 14:51
6762;Mary Smith;Caguas;PR;725;5;14/05/2025 7:23;18/05/2025 7:23
6763;William Salas;Los Angeles;CA;90063;2;24/05/2025 6:33;28/05/2025 6:33
6764;Scott Smith;Caguas;PR;725;5;04/09/2025 18:20;04/09/2025 18:20
6765;Brittany Ryan;Silver Spring;MD;20906;2;14/01/2026 14:20;30/01/2026 14:20
6766;Mary Smith;Fort Washington;MD;20744;6;26/11/2025 3:08;02/12/2025 3:08
6767;Brenda Carey;Caguas;PR;725;4;25/03/2025 15:48;04/04/2025 15:48
6768;Catherine Smith;Laguna Hills;CA;92653;2;12/02/2025 4:58;02/03/2025 4:58
6769;Katherine Riley;Walnut;CA;91789;2;14/01/2025 11:46;29/01/2025 11:46
6770;Gregory Smith;Caguas;PR;725;5;10/03/2025 22:45;23/03/2025 22:45
6771;Victoria Moran;Tucson;AZ;85713;2;05/03/2025 5:23;16/03/2025 5:23
6772;Doris Smith;Caguas;PR;725;5;28/05/2025 7:59;07/06/2025 7:59
6773;Mary Gonzalez;San Jose;CA;95112;2;11/07/2025 17:37;13/07/2025 17:37
6774;Lauren Shaffer;Caguas;PR;725;1;20/01/2025 11:09;22/01/2025 11:09
6775;Mary Smith;Mayaguez;PR;680;6;07/06/2025 9:57;17/06/2025 9:57
6776;Nancy Mills;San Diego;CA;92105;1;13/06/2025 4:16;28/06/2025 4:16
6777;Denise Osborne;Cumberland;MD;21502;5;15/10/2025 8:23;27/10/2025 8:23
6778;Mary Beasley;Caguas;PR;725;6;17/06/2025 18:52;19/06/2025 18:52
6779;Richard Durham;Pacoima;CA;91331;1;04/03/2025 19:59;08/03/2025 19:59
6780;Sean Chung;Lancaster;SC;29720;1;03/09/2025 15:26;14/09/2025 15:26
6781;Mary Smith;Caguas;PR;725;3;14/07/2025 1:29;27/07/2025 1:29
6782;Raymond Vaughn;Roseburg;OR;97470;5;14/10/2025 14:43;02/11/2025 14:43
6783;Mary Smith;Caguas;PR;725;5;22/03/2025 15:02;27/03/2025 15:02
6784;Brian Weber;O Fallon;MO;63366;1;24/09/2025 18:46;30/09/2025 18:46
6785;Mary Davila;Caguas;PR;725;6;11/06/2025 11:09;24/06/2025 11:09
6786;Robert Smith;San Jose;CA;95112;1;02/04/2025 6:10;21/04/2025 6:10
6787;Kathy Martinez;Caguas;PR;725;2;23/08/2025 11:06;25/08/2025 11:06
6788;Mary Allen;Lake Forest;CA;92630;1;05/11/2025 10:54;21/11/2025 10:54
6789;Jessica Mcintosh;Pompano Beach;FL;33068;6;28/02/2025 14:25;09/03/2025 14:25
6790;Mary Smith;Caguas;PR;725;2;02/03/2025 17:24;06/03/2025 17:24
6791;Philip Miles;Orlando;FL;32808;1;22/06/2025 19:03;23/06/2025 19:03
6792;Mary Smith;Caguas;PR;725;1;26/02/2025 12:09;27/02/2025 12:09
6793;Helen Morgan;Plano;TX;75023;6;01/05/2025 22:45;11/05/2025 22:45
6794;Wayne Hendricks;Caguas;PR;725;2;31/01/2025 10:21;11/02/2025 10:21
6795;Mary Hardin;Granada Hills;CA;91344;1;24/07/2025 5:35;27/07/2025 5:35
6796;Jeremy Smith;Lenoir;NC;28645;4;29/01/2025 4:39;17/02/2025 4:39
6797;Mary Thomas;Caguas;PR;725;5;28/10/2025 14:34;06/11/2025 14:34
6798;Maria Harvey;Gaithersburg;MD;20878;2;30/11/2025 3:56;12/12/2025 3:56
6799;Mary Smith;Caguas;PR;725;3;16/08/2025 17:49;22/08/2025 17:49
6800;Christine Ford;West Covina;CA;91790;2;26/08/2025 2:15;04/09/2025 2:15
6801;Douglas Smith;Caguas;PR;725;6;30/09/2025 22:37;08/10/2025 22:37
6802;Mary Kim;Alpharetta;GA;30022;6;30/03/2026 10:10;07/04/2026 10:10
6803;Margaret Smith;Louisville;KY;40214;2;04/03/2025 20:14;04/03/2025 20:14
6804;Matthew Ortega;Caguas;PR;725;4;11/02/2026 18:23;12/02/2026 18:23
6805;Donald Smith;San Francisco;CA;94109;6;01/04/2025 9:19;04/04/2025 9:19
6806;Catherine Guerra;Caguas;PR;725;2;08/04/2025 15:18;27/04/2025 15:18
6807;Gloria Grimes;Davis;CA;95616;6;17/01/2025 8:44;24/01/2025 8:44
6808;Mary Smith;Endicott;NY;13760;3;09/01/2025 2:07;14/01/2025 2:07
6809;Justin Noble;Caguas;PR;725;6;21/03/2025 20:53;08/04/2025 20:53
6810;Roger Smith;Philadelphia;PA;19104;2;06/05/2025 20:51;08/05/2025 20:51
6811;Mary Cook;Caguas;PR;725;6;24/12/2025 2:13;08/01/2026 2:13
6812;Sharon Smith;Cleveland;OH;44105;3;25/03/2026 6:10;25/03/2026 6:10
6813;Jeffrey Coleman;Caguas;PR;725;3;04/03/2025 4:02;10/03/2025 4:02
6814;Mary May;Chicago;IL;60619;4;16/10/2025 0:39;31/10/2025 0:39
6815;Patricia Kramer;Los Angeles;CA;90024;3;16/04/2025 22:40;03/05/2025 22:40
6816;Steven Smith;Caguas;PR;725;5;20/01/2025 5:47;04/02/2025 5:47
6817;Mary Garrett;Zanesville;OH;43701;4;03/10/2025 12:34;20/10/2025 12:34
6818;Angela Daniel;Carson;CA;90745;1;17/03/2025 2:36;20/03/2025 2:36
6819;Mary Ali;Greensboro;NC;27410;1;20/12/2025 11:53;28/12/2025 11:53
6820;Kenneth Smith;Caguas;PR;725;4;14/01/2026 7:01;22/01/2026 7:01
6821;Dennis Lopez;Los Angeles;CA;90043;5;20/09/2025 13:15;10/10/2025 13:15
6822;Diana Smith;Caguas;PR;725;2;22/01/2026 19:50;25/01/2026 19:50
6823;Mary Wright;Chicago;IL;60626;3;01/04/2025 4:33;20/04/2025 4:33
6824;Ashley Moyer;Escondido;CA;92026;3;27/05/2025 9:20;11/06/2025 9:20
6825;Mary Smith;Caguas;PR;725;5;29/11/2025 9:51;17/12/2025 9:51
6826;Jerry Sandoval;Staten Island;NY;10312;2;23/10/2025 4:08;27/10/2025 4:08
6827;Mary Smith;Caguas;PR;725;6;09/04/2025 10:47;12/04/2025 10:47
6828;Steven Williams;Jersey City;NJ;7305;5;14/05/2025 9:02;30/05/2025 9:02
6829;Mary Mcdonald;Caguas;PR;725;1;16/02/2025 5:30;22/02/2025 5:30
6830;Susan Ferguson;Lakewood;OH;44107;1;04/05/2025 0:39;04/05/2025 0:39
6831;Mary Stephens;Modesto;CA;95350;4;20/07/2025 17:39;20/07/2025 17:39
6832;Patricia Smith;Saint Louis;MO;63116;1;07/02/2025 14:44;10/02/2025 14:44
6833;Matthew Watkins;Caguas;PR;725;3;15/04/2025 20:03;19/04/2025 20:03
6834;Mary Smith;Fresno;CA;93727;2;14/01/2025 5:15;20/01/2025 5:15
6835;Robert Singh;Wilkes Barre;PA;18702;4;06/08/2025 23:04;09/08/2025 23:04
6836;Virginia Smith;Albuquerque;NM;87112;4;12/03/2025 3:46;26/03/2025 3:46
6837;Mary Davis;Caguas;PR;725;3;18/06/2025 13:38;27/06/2025 13:38
6838;Lisa Garcia;New York;NY;10003;2;06/12/2025 11:12;20/12/2025 11:12
6839;Bobby Bean;Austin;TX;78753;4;07/09/2025 14:48;19/09/2025 14:48
6840;Mary Smith;Caguas;PR;725;6;31/08/2025 12:34;15/09/2025 12:34
6841;Linda Fisher;Los Angeles;CA;90011;2;23/02/2025 11:11;23/02/2025 11:11
6842;Carol Reese;San Diego;CA;92102;6;09/01/2025 19:04;28/01/2025 19:04
6843;Rebecca Smith;New York;NY;10040;6;30/05/2025 10:17;18/06/2025 10:17
6844;Mary Hicks;Caguas;PR;725;1;30/01/2026 20:43;05/02/2026 20:43
6845;Mary Smith;Los Angeles;CA;90003;1;02/08/2025 11:19;10/08/2025 11:19
6846;Joe White;Saint Louis;MO;63123;4;23/01/2026 22:38;05/02/2026 22:38
6847;Mary Dixon;Caguas;PR;725;4;26/04/2025 15:43;14/05/2025 15:43
6848;Larry Maddox;Phoenix;AZ;85032;6;11/01/2025 11:11;17/01/2025 11:11
6849;Mary Smith;Caguas;PR;725;2;10/09/2025 22:21;24/09/2025 22:21
6850;Russell Taylor;Albuquerque;NM;87105;6;05/02/2026 7:13;14/02/2026 7:13
6851;Mary Smith;Westland;MI;48185;6;16/01/2026 16:06;30/01/2026 16:06
6852;Janet Moon;Caguas;PR;725;2;06/04/2025 5:12;24/04/2025 5:12
6853;Kelly Smith;Dayton;OH;45424;3;09/02/2026 17:24;18/02/2026 17:24
6854;Mary Wade;Caguas;PR;725;2;20/02/2025 1:47;22/02/2025 1:47
6855;Louis Callahan;Philadelphia;PA;19143;2;21/03/2025 13:10;31/03/2025 13:10
6856;Mary Smith;Plainfield;IL;60544;1;27/07/2025 3:03;12/08/2025 3:03
6857;Scott Fuller;Caguas;PR;725;6;14/01/2026 0:25;24/01/2026 0:25
6858;Diana Castaneda;Hialeah;FL;33012;4;01/01/2026 9:27;15/01/2026 9:27
6859;Mary Smith;Littleton;CO;80126;1;11/11/2025 23:21;28/11/2025 23:21
6860;Joseph Shea;Potomac;MD;20854;2;07/10/2025 2:22;15/10/2025 2:22
6861;Brenda Smith;Caguas;PR;725;4;02/01/2025 20:05;13/01/2025 20:05
6862;Mary Taylor;Watsonville;CA;95076;4;06/01/2025 21:49;06/01/2025 21:49
6863;Joshua Smith;Memphis;TN;38127;5;05/12/2025 19:15;24/12/2025 19:15
6864;Kathryn Smith;Caguas;PR;725;4;26/06/2025 0:19;29/06/2025 0:19
6865;Mary Becker;Moline;IL;61265;1;05/01/2025 0:46;10/01/2025 0:46
6866;Wayne Smith;Caguas;PR;725;3;07/05/2025 21:48;22/05/2025 21:48
6867;Mary Johnson;Cicero;IL;60804;3;01/02/2026 9:21;16/02/2026 9:21
6868;Johnny Crosby;Detroit;MI;48227;5;28/03/2026 1:59;02/04/2026 1:59
6869;Mary Smith;Wayne;NJ;7470;2;23/01/2025 17:16;28/01/2025 17:16
6870;Jessica Owens;San Diego;CA;92104;6;08/04/2025 13:39;20/04/2025 13:39
6871;Gregory Bowman;Caguas;PR;725;1;04/04/2025 8:47;21/04/2025 8:47
6872;Mary Lloyd;Azusa;CA;91702;1;31/12/2025 12:57;11/01/2026 12:57
6873;Steven Smith;Albuquerque;NM;87112;4;03/08/2025 15:12;14/08/2025 15:12
6874;Jordan Freeman;Caguas;PR;725;2;24/12/2025 17:01;12/01/2026 17:01
6875;Mary Mcdowell;Newark;NJ;7104;4;15/12/2025 10:23;27/12/2025 10:23
6876;Helen Smith;Caguas;PR;725;1;12/06/2025 20:13;28/06/2025 20:13
6877;Mary Savage;Lancaster;PA;17602;2;19/10/2025 13:31;26/10/2025 13:31
6878;Betty Smith;Caguas;PR;725;3;25/02/2025 13:36;03/03/2025 13:36
6879;Mark Mcguire;Sanford;NC;27330;3;27/09/2025 4:34;02/10/2025 4:34
6880;Brenda Smith;Annandale;VA;22003;2;22/10/2025 15:34;05/11/2025 15:34
6881;Mary Arnold;Caguas;PR;725;2;02/03/2026 5:16;04/03/2026 5:16
6882;Raymond George;Newark;NJ;7104;2;01/02/2025 22:22;21/02/2025 22:22
6883;Mary Smith;Caguas;PR;725;3;11/11/2025 3:28;27/11/2025 3:28
6884;Amber Carr;Peabody;MA;1960;3;21/01/2025 20:01;05/02/2025 20:01
6885;Mary Smith;Cypress;CA;90630;5;01/11/2025 1:52;15/11/2025 1:52
6886;Jessica Peck;Lawrence;MA;1841;6;02/08/2025 17:56;02/08/2025 17:56
6887;Mary Smith;Caguas;PR;725;2;24/07/2025 22:46;10/08/2025 22:46
6888;Cynthia Mendoza;San Jose;CA;95122;6;05/02/2025 3:30;17/02/2025 3:30
6889;Mary Sandoval;Hanford;CA;93230;4;21/04/2025 5:03;27/04/2025 5:03
6890;Nancy Smith;Roswell;NM;88201;2;17/02/2025 17:08;07/03/2025 17:08
6891;Mary Gill;Caguas;PR;725;6;06/04/2025 14:27;10/04/2025 14:27
6892;Robert Kramer;Bakersfield;CA;93308;5;26/07/2025 23:29;15/08/2025 23:29
6893;Deborah Smith;Caguas;PR;725;6;27/05/2025 17:45;06/06/2025 17:45
6894;Gerald Nichols;Raleigh;NC;27610;1;28/03/2025 4:06;02/04/2025 4:06
6895;Mary Hebert;Caguas;PR;725;1;01/04/2025 9:07;15/04/2025 9:07
6896;Donna Smith;Santa Ana;CA;92707;4;23/05/2025 8:38;24/05/2025 8:38
6897;Mary Howard;Columbus;GA;31907;2;18/01/2025 7:38;18/01/2025 7:38
6898;Nathan Butler;Caguas;PR;725;5;01/09/2025 19:09;20/09/2025 19:09
6899;Mary Smith;Albuquerque;NM;87111;3;22/05/2025 12:08;02/06/2025 12:08
6900;Judith Pham;Caguas;PR;725;2;09/05/2025 8:45;19/05/2025 8:45
6901;Mary Kaiser;Garland;TX;75043;4;02/12/2025 13:17;05/12/2025 13:17
6902;Melissa Smith;Caguas;PR;725;6;05/06/2025 23:00;20/06/2025 23:00
6903;Alexander Moore;New York;NY;10021;1;13/07/2025 10:27;16/07/2025 10:27
6904;Mary Smith;Hamilton;OH;45013;4;10/01/2025 2:07;12/01/2025 2:07
6905;Matthew Dunn;Caguas;PR;725;1;14/04/2025 5:02;29/04/2025 5:02
6906;Rebecca Watkins;Dallas;TX;75217;5;27/01/2025 20:48;30/01/2025 20:48
6907;Timothy Smith;El Paso;TX;79912;2;30/04/2025 20:44;01/05/2025 20:44
6908;Grace Wilson;Denver;CO;80219;5;29/01/2026 12:01;09/02/2026 12:01
6909;Mary Salinas;Florissant;MO;63033;6;27/02/2025 8:32;02/03/2025 8:32
6910;Carol Smith;Caguas;PR;725;2;22/10/2025 9:56;22/10/2025 9:56
6911;Mary Brewer;San Diego;CA;92126;3;27/01/2025 8:57;28/01/2025 8:57
6912;Kathy Smith;Bayamon;PR;957;1;15/03/2025 1:23;18/03/2025 1:23
6913;Jeremy Zamora;Cypress;CA;90630;6;12/02/2025 20:02;15/02/2025 20:02
6914;Mary Smith;San Diego;CA;92111;2;07/12/2025 14:27;14/12/2025 14:27
6915;Robert Whitney;Caguas;PR;725;3;05/04/2025 18:33;06/04/2025 18:33
6916;Scott Smith;Escondido;CA;92027;3;03/03/2026 6:17;08/03/2026 6:17
6917;Mary Roberts;Beloit;WI;53511;6;07/11/2025 1:07;25/11/2025 1:07
6918;David Smith;Caguas;PR;725;4;06/10/2025 18:23;20/10/2025 18:23
6919;Tyler Bradley;San Pablo;CA;94806;3;31/03/2025 9:06;01/04/2025 9:06
6920;Mary Smith;Chicago;IL;60636;2;20/03/2025 4:22;07/04/2025 4:22
6921;Willie Stafford;Caguas;PR;725;5;04/02/2026 8:23;12/02/2026 8:23
6922;Mary Smith;Frankfort;KY;40601;6;08/01/2026 5:17;08/01/2026 5:17
6923;Mark Reid;Miami;FL;33155;4;16/09/2025 7:37;04/10/2025 7:37
6924;Mary Guerra;Caguas;PR;725;3;22/03/2025 18:59;26/03/2025 18:59
6925;Mary Smith;New York;NY;10029;6;21/03/2025 8:43;10/04/2025 8:43
6926;Ashley Powell;Harlingen;TX;78550;6;22/02/2026 21:22;01/03/2026 21:22
6927;Mary Cohen;Summerville;SC;29483;5;02/11/2025 5:03;22/11/2025 5:03
6928;Heather Smith;Caguas;PR;725;5;07/08/2025 20:30;24/08/2025 20:30
6929;Mary Lopez;Pittsfield;MA;1201;5;09/06/2025 1:51;23/06/2025 1:51
6930;Paul Morton;Honolulu;HI;96819;4;01/07/2025 22:13;08/07/2025 22:13
6931;Nicole Smith;Caguas;PR;725;4;09/08/2025 3:55;14/08/2025 3:55
6932;Evelyn Herring;Brooklyn;NY;11236;6;12/12/2025 21:05;27/12/2025 21:05
6933;Grace Smith;Taylor;MI;48180;1;10/01/2026 8:01;25/01/2026 8:01
6934;Mary Ellis;Middletown;OH;45044;6;28/12/2025 12:53;05/01/2026 12:53
6935;Debra Preston;Caguas;PR;725;6;15/03/2026 2:49;24/03/2026 2:49
6936;Mary Smith;Findlay;OH;45840;4;10/09/2025 0:16;24/09/2025 0:16
6937;Betty Wolfe;Caguas;PR;725;4;30/09/2025 16:19;06/10/2025 16:19
6938;Kathleen Smith;Albuquerque;NM;87112;2;02/10/2025 3:18;16/10/2025 3:18
6939;Amber Jimenez;Caguas;PR;725;6;07/09/2025 10:17;23/09/2025 10:17
6940;Mary Smith;Encinitas;CA;92024;1;04/05/2025 0:44;05/05/2025 0:44
6941;Jeffrey Palmer;Caguas;PR;725;5;02/05/2025 1:15;21/05/2025 1:15
6942;Jordan Moran;Long Beach;CA;90805;2;11/12/2025 1:13;12/12/2025 1:13
6943;Mary Smith;Opelousas;LA;70570;2;27/01/2026 13:07;29/01/2026 13:07
6944;Kyle Robertson;Caguas;PR;725;2;12/07/2025 6:15;18/07/2025 6:15
6945;Mary Smith;Richmond;TX;77469;5;29/01/2025 2:09;06/02/2025 2:09
6946;Richard Sanchez;Caguas;PR;725;1;27/02/2025 12:31;28/02/2025 12:31
6947;Frances Boyle;Los Angeles;CA;90046;6;01/04/2025 21:57;03/04/2025 21:57
6948;Mary Smith;Round Rock;TX;78664;1;25/04/2025 12:07;25/04/2025 12:07
6949;Charles Williamson;Caguas;PR;725;5;23/02/2025 15:55;07/03/2025 15:55
6950;Nicholas Smith;Marrero;LA;70072;4;16/01/2026 11:59;01/02/2026 11:59
6951;Mary Williams;East Brunswick;NJ;8816;1;21/05/2025 13:50;08/06/2025 13:50
6952;Michael Wise;Caguas;PR;725;4;15/09/2025 18:19;02/10/2025 18:19
6953;Benjamin Smith;Brooklyn;NY;11226;2;04/09/2025 0:07;22/09/2025 0:07
6954;Mary Morse;Lawrenceville;GA;30044;2;11/09/2025 6:32;12/09/2025 6:32
6955;Amber Smith;Caguas;PR;725;5;13/02/2025 12:08;18/02/2025 12:08
6956;Mary Anderson;Joliet;IL;60435;5;03/09/2025 19:09;22/09/2025 19:09
6957;James Knight;Los Angeles;CA;90065;4;30/01/2026 7:32;01/02/2026 7:32
6958;Michael Pham;Caguas;PR;725;4;21/06/2025 17:46;03/07/2025 17:46
6959;Joan Lin;Fairfield;OH;45014;6;25/02/2026 10:30;03/03/2026 10:30
6960;Mary Smith;Caguas;PR;725;5;29/09/2025 1:08;30/09/2025 1:08
6961;James Mitchell;Costa Mesa;CA;92627;2;03/06/2025 20:51;20/06/2025 20:51
6962;Jerry Sandoval;Elgin;IL;60123;5;29/06/2025 1:50;16/07/2025 1:50
6963;Mary Smith;Harlingen;TX;78550;6;19/11/2025 7:01;01/12/2025 7:01
6964;Gregory Dominguez;Caguas;PR;725;2;26/07/2025 12:56;29/07/2025 12:56
6965;Mary Chang;Hialeah;FL;33016;6;19/12/2025 11:02;02/01/2026 11:02
6966;Joan Smith;Caguas;PR;725;6;08/12/2025 9:04;11/12/2025 9:04
6967;Johnny Rodriguez;Oceanside;CA;92054;3;27/02/2025 17:12;18/03/2025 17:12
6968;Mary Sims;Elyria;OH;44035;2;27/12/2025 16:53;09/01/2026 16:53
6969;Mary Smith;Tustin;CA;92780;3;20/03/2026 10:02;09/04/2026 10:02
6970;Helen Long;Strongsville;OH;44136;6;01/06/2025 13:19;08/06/2025 13:19
6971;Shirley Smith;Caguas;PR;725;1;30/03/2025 10:21;16/04/2025 10:21
6972;Grace Black;Fairfield;CA;94533;1;03/01/2026 23:13;14/01/2026 23:13
6973;Mary Krause;Chula Vista;CA;91910;4;18/03/2026 4:06;31/03/2026 4:06
6974;Michael Smith;Chicago;IL;60613;2;13/02/2026 8:27;01/03/2026 8:27
6975;Mary Brown;Caguas;PR;725;3;02/08/2025 17:00;06/08/2025 17:00
6976;Debra Jennings;Tulare;CA;93274;2;20/02/2025 16:12;03/03/2025 16:12
6977;Mary Short;Caguas;PR;725;5;22/01/2026 9:43;08/02/2026 9:43
6978;Mary Whitaker;Los Angeles;CA;90044;3;02/01/2026 13:55;08/01/2026 13:55
6979;Edward Smith;Hyattsville;MD;20783;2;19/01/2026 12:04;22/01/2026 12:04
6980;Mary Gilbert;Caguas;PR;725;2;08/04/2025 0:22;27/04/2025 0:22
6981;Mary Brennan;Long Beach;CA;90813;1;04/01/2025 12:14;11/01/2025 12:14
6982;Janice Smith;Canyon Country;CA;91351;2;13/05/2025 1:01;24/05/2025 1:01
6983;Mary Black;Caguas;PR;725;2;19/04/2025 10:33;02/05/2025 10:33
6984;John Ewing;Chicago;IL;60644;6;05/05/2025 4:57;06/05/2025 4:57
6985;Daniel Smith;Caguas;PR;725;1;03/06/2025 12:50;17/06/2025 12:50
6986;Judith Taylor;North Hollywood;CA;91605;1;23/02/2026 22:39;12/03/2026 22:39
6987;Mary Phillips;Caguas;PR;725;1;05/01/2026 8:29;20/01/2026 8:29
6988;Wayne Bryant;Denton;TX;76201;6;04/02/2025 4:33;24/02/2025 4:33
6989;Mary Smith;Caguas;PR;725;1;05/09/2025 23:35;10/09/2025 23:35
6990;Frank Mathews;New York;NY;10031;6;25/10/2025 5:59;12/11/2025 5:59
6991;Mary Smith;Caguas;PR;725;1;30/10/2025 21:07;01/11/2025 21:07
6992;Christopher Thompson;Oxnard;CA;93030;2;24/09/2025 16:52;26/09/2025 16:52
6993;Mary Page;Bakersfield;CA;93304;4;01/05/2025 18:01;13/05/2025 18:01
6994;Kathy Frost;Caguas;PR;725;6;05/03/2025 14:32;19/03/2025 14:32
6995;Mary Smith;Brandon;FL;33511;6;02/06/2025 20:47;02/06/2025 20:47
6996;Justin Spence;Caguas;PR;725;1;30/10/2025 7:43;04/11/2025 7:43
6997;Mary Smith;Fresno;CA;93720;5;30/08/2025 4:07;06/09/2025 4:07
6998;Catherine Jimenez;Caguas;PR;725;6;25/10/2025 20:15;13/11/2025 20:15
6999;Mary Pitts;Cicero;IL;60804;6;14/02/2026 6:10;21/02/2026 6:10
7000;Amber Smith;Indianapolis;IN;46226;3;27/04/2025 17:48;28/04/2025 17:48
7001;Mary Weeks;Caguas;PR;725;4;11/03/2025 10:43;19/03/2025 10:43
7002;Anna Smith;Wyoming;MI;49509;3;02/02/2025 18:16;22/02/2025 18:16
7003;Harry Patrick;Caguas;PR;725;5;27/02/2025 3:35;19/03/2025 3:35
7004;Mary Smith;Hagerstown;MD;21740;5;29/01/2026 3:26;01/02/2026 3:26
7005;James Carpenter;Caguas;PR;725;5;05/08/2025 17:47;10/08/2025 17:47
7006;George Smith;Arlington;VA;22204;4;01/12/2025 20:05;09/12/2025 20:05
7007;Mary Mckinney;Caguas;PR;725;4;20/06/2025 18:05;29/06/2025 18:05
7008;Sandra Rangel;Hialeah;FL;33012;2;03/12/2025 19:06;21/12/2025 19:06
7009;Mary Smith;Lancaster;CA;93536;1;08/01/2025 6:43;27/01/2025 6:43
7010;Jessica Kelley;Caguas;PR;725;2;19/11/2025 5:29;09/12/2025 5:29
7011;Kevin Smith;Wyandotte;MI;48192;6;07/05/2025 16:28;18/05/2025 16:28
7012;Mary Allen;Caguas;PR;725;1;02/10/2025 12:24;17/10/2025 12:24
7013;Amber Smith;Amarillo;TX;79109;6;30/03/2025 6:44;14/04/2025 6:44
7014;Mary Carey;Caguas;PR;725;4;30/08/2025 0:09;05/09/2025 0:09
7015;Andrew Smith;Rosemead;CA;91770;1;14/05/2025 14:56;02/06/2025 14:56
7016;Jack Sloan;Columbia;MO;65203;6;18/03/2025 4:05;07/04/2025 4:05
7017;Mary Ewing;Caguas;PR;725;2;06/02/2026 15:11;07/02/2026 15:11
7018;Sarah Smith;Fontana;CA;92335;1;17/11/2025 2:16;07/12/2025 2:16
7019;Kelly Turner;Bellflower;CA;90706;6;09/04/2025 16:23;09/04/2025 16:23
7020;Mary Chase;Lancaster;PA;17602;6;22/07/2025 2:10;30/07/2025 2:10
7021;Debra Smith;Caguas;PR;725;4;07/10/2025 6:56;13/10/2025 6:56
7022;Mary Smith;Miami;FL;33161;4;25/09/2025 3:58;13/10/2025 3:58
7023;Jacqueline Roberson;Everett;WA;98208;4;19/12/2025 18:55;27/12/2025 18:55
7024;Jerry Smith;Caguas;PR;725;5;03/04/2025 15:11;17/04/2025 15:11
7025;Mary Williams;Buffalo;NY;14221;2;11/03/2025 17:16;18/03/2025 17:16
7026;Ann Hester;Caguas;PR;725;3;11/03/2025 21:23;18/03/2025 21:23
7027;Mary Smith;Joliet;IL;60435;5;25/03/2026 12:34;02/04/2026 12:34
7028;Elizabeth Edwards;Caguas;PR;725;5;01/01/2025 3:44;08/01/2025 3:44
7029;Christina Moreno;North Hollywood;CA;91605;5;27/12/2025 22:30;04/01/2026 22:30
7030;Mary Schaefer;Alpharetta;GA;30022;5;11/11/2025 0:39;20/11/2025 0:39
7031;Virginia Smith;Caguas;PR;725;6;27/10/2025 10:23;30/10/2025 10:23
7032;Mary Gonzalez;Memphis;TN;38127;5;02/01/2025 3:26;22/01/2025 3:26
7033;Robert Hayes;Henrico;VA;23233;2;23/02/2025 3:00;05/03/2025 3:00
7034;Brenda Smith;Bismarck;ND;58501;5;16/06/2025 19:22;01/07/2025 19:22
7035;Mary Ayers;Caguas;PR;725;6;12/01/2025 6:44;12/01/2025 6:44
7036;Maria Smith;Sanford;NC;27330;3;26/01/2025 13:06;11/02/2025 13:06
7037;Mary Bauer;New York;NY;10011;4;02/01/2026 18:44;22/01/2026 18:44
7038;Christopher Smith;Lancaster;PA;17601;6;21/01/2025 10:31;03/02/2025 10:31
7039;Samuel Rodriguez;Caguas;PR;725;6;29/09/2025 7:08;02/10/2025 7:08
7040;Mary Koch;Pompano Beach;FL;33063;1;25/04/2025 21:20;11/05/2025 21:20
7041;Nancy Smith;Elmhurst;IL;60126;2;24/02/2026 9:02;06/03/2026 9:02
7042;Mary Hudson;Caguas;PR;725;3;16/09/2025 11:48;03/10/2025 11:48
7043;Cheryl Smith;Brooklyn;NY;11236;2;12/12/2025 7:38;19/12/2025 7:38
7044;Mary Cooke;Detroit;MI;48221;1;02/07/2025 13:24;22/07/2025 13:24
7045;Helen Smith;Caguas;PR;725;6;11/01/2026 8:19;17/01/2026 8:19
7046;Crystal Davis;Memphis;TN;38128;6;29/09/2025 6:02;07/10/2025 6:02
7047;Sean Burch;Caguas;PR;725;5;22/01/2026 16:15;05/02/2026 16:15
7048;Mary Smith;Salt Lake City;UT;84119;5;27/07/2025 10:32;31/07/2025 10:32
7049;Justin Graham;Caguas;PR;725;4;08/12/2025 10:06;26/12/2025 10:06
